Generation,Fitness Avg,Fitness Best,Execution Time
1,2583.693434343434,3072,2697614.4099235535
2,1865.011952861952,3086,2697614.4099235535
3,2141.3863636363644,3106,2697614.4099235535
4,2367.0245791245793,3106,2697614.4099235535
5,2494.246464646466,3106,2697614.4099235535
6,2634.370538720538,3106,2697614.4099235535
7,2695.1208754208756,3106,2697614.4099235535
8,2693.2543771043775,3106,2697614.4099235535
9,2668.3590909090913,3106,2697614.4099235535
10,2773.386700336699,3106,2697614.4099235535
11,2739.6296296296296,3106,2697614.4099235535
12,2709.9877104377106,3106,2697614.4099235535
13,2823.286026936028,3106,2697614.4099235535
14,2851.8378787878783,3106,2697614.4099235535
15,2767.2540404040406,3106,2697614.4099235535
16,2791.443771043771,3106,2697614.4099235535
17,2746.793265993266,3106,2697614.4099235535
18,2776.712121212121,3106,2697614.4099235535
19,2803.6924242424243,3106,2697614.4099235535
20,2906.073232323232,3106,2697614.4099235535
21,2743.806228956228,3106,2697614.4099235535
22,2697.9893939393946,3106,2697614.4099235535
23,2678.3698653198644,3094,2697614.4099235535
24,2764.9856902356905,3106,2697614.4099235535
25,2736.8080808080813,3106,2697614.4099235535
26,2825.2739057239064,3106,2697614.4099235535
27,2784.8139730639737,3106,2697614.4099235535
28,2730.5493265993264,3106,2697614.4099235535
29,2737.5415824915826,3106,2697614.4099235535
30,2700.4067340067336,3106,2697614.4099235535
31,2844.08468013468,3106,2697614.4099235535
32,2722.4565656565665,3100,2697614.4099235535
33,2792.8035353535356,3106,2697614.4099235535
34,2886.666835016835,3106,2697614.4099235535
35,2706.629124579124,3109,2697614.4099235535
36,2831.9762626262627,3109,2697614.4099235535
37,2797.86632996633,3133,2697614.4099235535
38,2696.1419191919194,3133,2697614.4099235535
39,2820.3378787878783,3133,2697614.4099235535
40,2759.067845117845,3133,2697614.4099235535
41,2727.0978114478103,3106,2697614.4099235535
42,2797.508585858586,3133,2697614.4099235535
43,2783.401178451179,3133,2697614.4099235535
44,2900.310437710438,3133,2697614.4099235535
45,2730.8479797979794,3133,2697614.4099235535
46,2756.8092592592598,3109,2697614.4099235535
47,2760.989225589226,3106,2697614.4099235535
48,2726.292760942761,3133,2697614.4099235535
49,2744.40808080808,3133,2697614.4099235535
50,2702.3735690235685,3133,2697614.4099235535
51,2790.9360269360263,3133,2697614.4099235535
52,2748.723905723906,3133,2697614.4099235535
53,2799.715824915825,3143,2697614.4099235535
54,2701.718013468014,3143,2697614.4099235535
55,2731.531986531986,3143,2697614.4099235535
56,2735.4872053872054,3143,2697614.4099235535
57,2782.5245791245793,3143,2697614.4099235535
58,2839.602525252526,3143,2697614.4099235535
59,2747.17239057239,3143,2697614.4099235535
60,2733.773232323232,3143,2697614.4099235535
61,2647.538552188552,3143,2697614.4099235535
62,2723.6863636363637,3143,2697614.4099235535
63,2729.5855218855218,3143,2697614.4099235535
64,2720.4121212121217,3143,2697614.4099235535
65,2812.1259259259255,3143,2697614.4099235535
66,2861.574242424242,3143,2697614.4099235535
67,2769.8212121212114,3143,2697614.4099235535
68,2782.76734006734,3133,2697614.4099235535
69,2836.0632996632994,3133,2697614.4099235535
70,2867.0393939393944,3133,2697614.4099235535
71,2830.234006734007,3133,2697614.4099235535
72,2796.0021885521887,3143,2697614.4099235535
73,2855.5494949494946,3143,2697614.4099235535
74,2676.6333333333328,3143,2697614.4099235535
75,2710.7826599326595,3124,2697614.4099235535
76,2764.830976430977,3143,2697614.4099235535
77,2777.66734006734,3143,2697614.4099235535
78,2701.8569023569025,3143,2697614.4099235535
79,2721.067676767677,3143,2697614.4099235535
80,2756.4414141414136,3143,2697614.4099235535
81,2664.3781144781146,3143,2697614.4099235535
82,2794.737373737374,3143,2697614.4099235535
83,2854.64696969697,3143,2697614.4099235535
84,2821.565824915825,3143,2697614.4099235535
85,2887.0469696969694,3143,2697614.4099235535
86,2828.189057239057,3143,2697614.4099235535
87,2848.918013468013,3143,2697614.4099235535
88,2844.9584175084174,3143,2697614.4099235535
89,2787.861784511784,3143,2697614.4099235535
90,2797.2580808080806,3143,2697614.4099235535
91,2816.3629629629627,3143,2697614.4099235535
92,2780.9747474747473,3143,2697614.4099235535
93,2871.064646464646,3143,2697614.4099235535
94,2771.373905723906,3143,2697614.4099235535
95,2757.5693602693605,3143,2697614.4099235535
96,2754.5595959595967,3143,2697614.4099235535
97,2727.789730639731,3143,2697614.4099235535
98,2758.5380471380477,3143,2697614.4099235535
99,2777.358417508417,3143,2697614.4099235535
100,2700.1213804713802,3143,2697614.4099235535
101,2728.382491582491,3143,2697614.4099235535
102,2735.956565656565,3143,2697614.4099235535
103,2660.3252525252533,3124,2697614.4099235535
104,2770.377272727273,3143,2697614.4099235535
105,2705.4351851851848,3143,2697614.4099235535
106,2828.6134680134674,3143,2697614.4099235535
107,2912.236868686869,3143,2697614.4099235535
108,2805.0358585858585,3143,2697614.4099235535
109,2792.8196969696974,3143,2697614.4099235535
110,2805.506397306398,3143,2697614.4099235535
111,2754.796801346801,3143,2697614.4099235535
112,2827.1664983164987,3143,2697614.4099235535
113,2782.0683501683498,3143,2697614.4099235535
114,2778.7983164983166,3143,2697614.4099235535
115,2878.906397306398,3143,2697614.4099235535
116,2826.7693602693603,3143,2697614.4099235535
117,2800.6468013468025,3143,2697614.4099235535
118,2740.746464646465,3143,2697614.4099235535
119,2645.7390572390573,3143,2697614.4099235535
120,2790.2905723905724,3143,2697614.4099235535
121,2657.6831649831647,3143,2697614.4099235535
122,2843.436195286195,3143,2697614.4099235535
123,2838.3212121212127,3124,2697614.4099235535
124,2677.32053872054,3143,2697614.4099235535
125,2772.8914141414143,3143,2697614.4099235535
126,2793.709595959596,3143,2697614.4099235535
127,2904.3670033670037,3143,2697614.4099235535
128,2789.474579124579,3143,2697614.4099235535
129,2855.4994949494944,3143,2697614.4099235535
130,2833.341919191919,3143,2697614.4099235535
131,2825.301178451178,3143,2697614.4099235535
132,2788.9479797979807,3143,2697614.4099235535
133,2846.556902356903,3143,2697614.4099235535
134,2721.21734006734,3124,2697614.4099235535
135,2784.1341750841757,3143,2697614.4099235535
136,2795.284175084175,3143,2697614.4099235535
137,2877.6621212121217,3124,2697614.4099235535
138,2829.2319865319864,3124,2697614.4099235535
139,2820.197474747474,3124,2697614.4099235535
140,2853.4535353535357,3124,2697614.4099235535
141,2736.697138047138,3111,2697614.4099235535
142,2793.8053872053865,3124,2697614.4099235535
143,2799.236195286195,3124,2697614.4099235535
144,2788.004713804714,3124,2697614.4099235535
145,2726.213973063972,3124,2697614.4099235535
146,2831.223569023569,3124,2697614.4099235535
147,2754.8762626262633,3113,2697614.4099235535
148,2697.874074074074,3124,2697614.4099235535
149,2675.5974747474734,3124,2697614.4099235535
150,2823.9676767676774,3124,2697614.4099235535
151,2876.7565656565657,3124,2697614.4099235535
152,2779.1138047138043,3124,2697614.4099235535
153,2821.8585858585857,3124,2697614.4099235535
154,2893.8483164983168,3124,2697614.4099235535
155,2827.9122895622895,3124,2697614.4099235535
156,2804.8398989898988,3113,2697614.4099235535
157,2859.277777777778,3113,2697614.4099235535
158,2852.4031986532,3113,2697614.4099235535
159,2888.852861952863,3113,2697614.4099235535
160,2836.071885521885,3113,2697614.4099235535
161,2782.8759259259255,3118,2697614.4099235535
