Generation,Fitness Avg,Fitness Best,Execution Time
1,3194.95,3710,8928450.107574463
2,1898.98,3710,8928450.107574463
3,2288.91,3710,8928450.107574463
4,2647.96,3710,8928450.107574463
5,3229.96,3710,8928450.107574463
6,3710.0,3710,8928450.107574463
7,3710.0,3710,8928450.107574463
8,3710.0,3710,8928450.107574463
9,3710.0,3710,8928450.107574463
10,3710.0,3710,8928450.107574463
11,3710.0,3710,8928450.107574463
12,3710.0,3710,8928450.107574463
13,3710.0,3710,8928450.107574463
14,3710.0,3710,8928450.107574463
15,3710.0,3710,8928450.107574463
16,3710.0,3710,8928450.107574463
17,3710.0,3710,8928450.107574463
18,3710.0,3710,8928450.107574463
19,1997.3,3710,8928450.107574463
20,3615.71,3710,8928450.107574463
21,3687.25,3710,8928450.107574463
22,3710.0,3710,8928450.107574463
23,3710.0,3710,8928450.107574463
24,3710.0,3710,8928450.107574463
25,3710.0,3710,8928450.107574463
26,3710.0,3710,8928450.107574463
27,3710.0,3710,8928450.107574463
28,3710.0,3710,8928450.107574463
29,3710.0,3710,8928450.107574463
30,3710.0,3710,8928450.107574463
31,3710.0,3710,8928450.107574463
32,3710.0,3710,8928450.107574463
33,3710.0,3710,8928450.107574463
34,3710.0,3710,8928450.107574463
35,3710.0,3710,8928450.107574463
36,2072.29,3710,8928450.107574463
37,3599.7,3710,8928450.107574463
38,1884.65,3710,8928450.107574463
39,3611.74,3710,8928450.107574463
40,3708.7,3710,8928450.107574463
41,3710.0,3710,8928450.107574463
42,3710.0,3710,8928450.107574463
43,3710.0,3710,8928450.107574463
44,3710.0,3710,8928450.107574463
45,3710.0,3710,8928450.107574463
46,3710.0,3710,8928450.107574463
47,3710.0,3710,8928450.107574463
48,3710.0,3710,8928450.107574463
49,3710.0,3710,8928450.107574463
50,2026.15,3710,8928450.107574463
51,3616.85,3710,8928450.107574463
52,3703.28,3710,8928450.107574463
53,2152.21,3710,8928450.107574463
54,3632.65,3710,8928450.107574463
55,3709.35,3710,8928450.107574463
56,3710.0,3710,8928450.107574463
57,3710.0,3710,8928450.107574463
58,3710.0,3710,8928450.107574463
59,3710.0,3710,8928450.107574463
60,3710.0,3710,8928450.107574463
61,3710.0,3710,8928450.107574463
62,3710.0,3710,8928450.107574463
63,3710.0,3710,8928450.107574463
64,1843.02,3710,8928450.107574463
65,3610.1,3710,8928450.107574463
66,3704.8,3710,8928450.107574463
67,3710.0,3710,8928450.107574463
68,3710.0,3710,8928450.107574463
69,3710.0,3710,8928450.107574463
70,3710.0,3710,8928450.107574463
71,3710.0,3710,8928450.107574463
72,3710.0,3710,8928450.107574463
73,3710.0,3710,8928450.107574463
74,3710.0,3710,8928450.107574463
75,3710.0,3710,8928450.107574463
76,3710.0,3710,8928450.107574463
77,3710.0,3710,8928450.107574463
78,3710.0,3710,8928450.107574463
79,2248.61,3710,8928450.107574463
80,3622.53,3710,8928450.107574463
81,3693.1,3710,8928450.107574463
82,3710.0,3710,8928450.107574463
83,1961.83,3710,8928450.107574463
84,3592.13,3710,8928450.107574463
85,1766.6,3710,8928450.107574463
86,3607.54,3710,8928450.107574463
87,3707.4,3710,8928450.107574463
88,3710.0,3710,8928450.107574463
89,2124.1,3710,8928450.107574463
90,2026.4,3710,8928450.107574463
91,3455.61,3710,8928450.107574463
92,3552.96,3710,8928450.107574463
93,3710.0,3710,8928450.107574463
94,3710.0,3710,8928450.107574463
95,3710.0,3710,8928450.107574463
96,3710.0,3710,8928450.107574463
97,3710.0,3710,8928450.107574463
98,3710.0,3710,8928450.107574463
99,3710.0,3710,8928450.107574463
100,3710.0,3710,8928450.107574463
101,3710.0,3710,8928450.107574463
102,3710.0,3710,8928450.107574463
103,3710.0,3710,8928450.107574463
104,2075.7,3710,8928450.107574463
105,3628.06,3710,8928450.107574463
106,2126.53,3710,8928450.107574463
107,3639.93,3710,8928450.107574463
108,3710.0,3710,8928450.107574463
109,2005.56,3710,8928450.107574463
110,3610.67,3710,8928450.107574463
111,3699.6,3710,8928450.107574463
112,3710.0,3710,8928450.107574463
113,3710.0,3710,8928450.107574463
114,3710.0,3710,8928450.107574463
115,3710.0,3710,8928450.107574463
116,3710.0,3710,8928450.107574463
117,3710.0,3710,8928450.107574463
118,3710.0,3710,8928450.107574463
119,3710.0,3710,8928450.107574463
120,3710.0,3710,8928450.107574463
121,3710.0,3710,8928450.107574463
122,3710.0,3710,8928450.107574463
123,3710.0,3710,8928450.107574463
124,3710.0,3710,8928450.107574463
125,3710.0,3710,8928450.107574463
126,3710.0,3710,8928450.107574463
127,3710.0,3710,8928450.107574463
128,3710.0,3710,8928450.107574463
129,3710.0,3710,8928450.107574463
130,3710.0,3710,8928450.107574463
131,3710.0,3710,8928450.107574463
132,3710.0,3710,8928450.107574463
133,1988.44,3710,8928450.107574463
134,3604.82,3710,8928450.107574463
135,1703.74,3710,8928450.107574463
136,3045.36,3710,8928450.107574463
137,3516.78,3710,8928450.107574463
138,2353.29,3710,8928450.107574463
139,3507.26,3710,8928450.107574463
140,2178.49,3710,8928450.107574463
141,3552.85,3710,8928450.107574463
142,3623.37,3710,8928450.107574463
143,2199.92,3710,8928450.107574463
144,3453.21,3710,8928450.107574463
145,3570.52,3710,8928450.107574463
146,3670.81,3710,8928450.107574463
147,3698.02,3710,8928450.107574463
148,2116.29,3710,8928450.107574463
149,2373.46,3717,8928450.107574463
150,3485.84,3744,8928450.107574463
151,2194.34,3744,8928450.107574463
152,3378.55,3744,8928450.107574463
153,3742.92,3744,8928450.107574463
154,3744.0,3744,8928450.107574463
155,3744.0,3744,8928450.107574463
156,3744.0,3744,8928450.107574463
157,3744.0,3744,8928450.107574463
158,3744.0,3744,8928450.107574463
159,3744.0,3744,8928450.107574463
160,3744.0,3744,8928450.107574463
161,3744.0,3744,8928450.107574463
162,3744.0,3744,8928450.107574463
163,3744.0,3744,8928450.107574463
164,3744.0,3744,8928450.107574463
165,3744.0,3744,8928450.107574463
166,3744.0,3744,8928450.107574463
167,3744.0,3744,8928450.107574463
168,3744.0,3744,8928450.107574463
169,3744.0,3744,8928450.107574463
170,3744.0,3744,8928450.107574463
171,3744.0,3744,8928450.107574463
172,3744.0,3744,8928450.107574463
173,3744.0,3744,8928450.107574463
174,3744.0,3744,8928450.107574463
175,3744.0,3744,8928450.107574463
176,3744.0,3744,8928450.107574463
177,3744.0,3744,8928450.107574463
178,2171.8,3744,8928450.107574463
179,3660.45,3744,8928450.107574463
180,3741.84,3744,8928450.107574463
181,3744.0,3744,8928450.107574463
182,3744.0,3744,8928450.107574463
183,3744.0,3744,8928450.107574463
184,3744.0,3744,8928450.107574463
185,3744.0,3744,8928450.107574463
186,3744.0,3744,8928450.107574463
