Generation,Fitness Avg,Fitness Best,Execution Time
1,1878.0686868686873,2243,344551.48220062256
2,1401.181414141415,2243,344551.48220062256
3,1568.4383838383837,2243,344551.48220062256
4,1615.8969696969696,2243,344551.48220062256
5,1632.5967676767677,2243,344551.48220062256
6,1687.6202020202024,2243,344551.48220062256
7,1674.9769696969697,2243,344551.48220062256
8,1833.5292929292934,2243,344551.48220062256
9,1839.4000000000003,2243,344551.48220062256
10,1885.437575757576,2243,344551.48220062256
11,1793.3014141414146,2243,344551.48220062256
12,1805.4080808080805,2243,344551.48220062256
13,1817.6428282828285,2243,344551.48220062256
14,1832.8092929292925,2243,344551.48220062256
15,1740.2933333333335,2243,344551.48220062256
16,1775.416969696969,2243,344551.48220062256
17,1803.377777777777,2243,344551.48220062256
18,1841.5155555555552,2243,344551.48220062256
19,1845.256161616161,2243,344551.48220062256
20,1863.406060606061,2243,344551.48220062256
21,1898.7519191919191,2243,344551.48220062256
22,1811.1741414141406,2243,344551.48220062256
23,1793.4492929292921,2243,344551.48220062256
24,1855.4149494949493,2243,344551.48220062256
25,1894.3418181818179,2243,344551.48220062256
26,1835.0876767676773,2243,344551.48220062256
27,1829.738585858586,2243,344551.48220062256
28,1840.6290909090912,2243,344551.48220062256
29,1874.326060606061,2243,344551.48220062256
30,1880.2327272727262,2243,344551.48220062256
31,1871.0165656565657,2243,344551.48220062256
32,1831.6880808080803,2243,344551.48220062256
33,1859.0371717171708,2243,344551.48220062256
34,1791.001616161615,2243,344551.48220062256
35,1816.0472727272725,2243,344551.48220062256
36,1813.5814141414141,2243,344551.48220062256
37,1835.4698989898986,2243,344551.48220062256
38,1900.5365656565657,2243,344551.48220062256
39,1782.0492929292927,2243,344551.48220062256
40,1856.0840404040403,2243,344551.48220062256
41,1829.616565656566,2243,344551.48220062256
42,1824.2703030303028,2243,344551.48220062256
43,1761.0084848484848,2243,344551.48220062256
44,1794.2468686868692,2243,344551.48220062256
45,1765.4278787878786,2243,344551.48220062256
46,1779.9676767676772,2243,344551.48220062256
47,1853.4327272727269,2243,344551.48220062256
48,1767.6985858585856,2243,344551.48220062256
49,1794.525252525253,2243,344551.48220062256
50,1817.0428282828282,2243,344551.48220062256
51,1874.1644444444444,2243,344551.48220062256
52,1820.0957575757577,2243,344551.48220062256
53,1791.5943434343437,2243,344551.48220062256
54,1751.9321212121213,2243,344551.48220062256
55,1802.9915151515154,2243,344551.48220062256
56,1814.5482828282827,2243,344551.48220062256
57,1825.1858585858586,2243,344551.48220062256
58,1836.480404040404,2243,344551.48220062256
59,1913.3357575757573,2243,344551.48220062256
60,1782.5361616161615,2243,344551.48220062256
61,1794.773333333333,2243,344551.48220062256
62,1879.5167676767671,2243,344551.48220062256
63,1902.7709090909088,2243,344551.48220062256
64,1840.4905050505056,2243,344551.48220062256
65,1866.6913131313133,2243,344551.48220062256
66,1877.0145454545457,2243,344551.48220062256
67,1773.5797979797974,2243,344551.48220062256
68,1823.9369696969695,2243,344551.48220062256
69,1866.882424242424,2243,344551.48220062256
70,1828.057777777778,2243,344551.48220062256
71,1882.888888888889,2243,344551.48220062256
72,1816.6072727272724,2243,344551.48220062256
73,1824.1785858585852,2243,344551.48220062256
74,1912.1894949494942,2243,344551.48220062256
75,1823.1983838383842,2243,344551.48220062256
76,1780.8185858585862,2243,344551.48220062256
77,1905.6711111111117,2243,344551.48220062256
78,1853.7393939393937,2243,344551.48220062256
79,1845.296161616161,2243,344551.48220062256
80,1860.2868686868692,2243,344551.48220062256
81,1839.8775757575752,2243,344551.48220062256
82,1822.2872727272731,2243,344551.48220062256
83,1814.8775757575759,2243,344551.48220062256
84,1839.7551515151515,2243,344551.48220062256
85,1884.9676767676763,2243,344551.48220062256
86,1763.1769696969695,2243,344551.48220062256
87,1890.7612121212119,2243,344551.48220062256
88,1802.6258585858589,2243,344551.48220062256
89,1793.3531313131311,2243,344551.48220062256
90,1834.1111111111106,2243,344551.48220062256
91,1800.0937373737377,2243,344551.48220062256
92,1814.6197979797978,2243,344551.48220062256
93,1800.9543434343432,2243,344551.48220062256
94,1817.8234343434337,2243,344551.48220062256
95,1782.621818181818,2243,344551.48220062256
96,1841.7519191919187,2243,344551.48220062256
97,1847.3195959595964,2243,344551.48220062256
98,1831.9640404040401,2243,344551.48220062256
99,1828.4448484848485,2243,344551.48220062256
100,1933.957575757576,2243,344551.48220062256
101,1838.5010101010105,2243,344551.48220062256
102,1849.8383838383832,2243,344551.48220062256
103,1892.8577777777773,2243,344551.48220062256
104,1854.677171717172,2243,344551.48220062256
105,1813.2541414141413,2243,344551.48220062256
106,1891.212525252524,2243,344551.48220062256
107,1839.7131313131313,2243,344551.48220062256
108,1851.1191919191924,2243,344551.48220062256
109,1777.180202020202,2243,344551.48220062256
110,1831.008888888889,2243,344551.48220062256
111,1861.9054545454544,2243,344551.48220062256
112,1834.5749494949496,2243,344551.48220062256
113,1873.3486868686873,2243,344551.48220062256
114,1826.9511111111108,2243,344551.48220062256
115,1810.791919191919,2243,344551.48220062256
116,1833.888888888889,2243,344551.48220062256
117,1821.580202020202,2243,344551.48220062256
118,1811.2339393939392,2243,344551.48220062256
119,1765.3777777777784,2243,344551.48220062256
120,1791.6282828282824,2243,344551.48220062256
121,1824.2678787878783,2243,344551.48220062256
122,1801.788282828283,2243,344551.48220062256
123,1836.4012121212127,2243,344551.48220062256
124,1801.1450505050507,2243,344551.48220062256
125,1777.8711111111106,2243,344551.48220062256
126,1805.621414141414,2243,344551.48220062256
127,1861.1062626262626,2243,344551.48220062256
128,1861.4371717171705,2243,344551.48220062256
129,1827.2359595959601,2243,344551.48220062256
130,1802.30101010101,2243,344551.48220062256
131,1903.7155555555546,2243,344551.48220062256
132,1889.7345454545452,2243,344551.48220062256
133,1819.6864646464646,2243,344551.48220062256
134,1848.9054545454542,2243,344551.48220062256
135,1853.2242424242422,2243,344551.48220062256
136,1843.648888888889,2243,344551.48220062256
137,1785.1923232323234,2243,344551.48220062256
138,1830.448484848485,2243,344551.48220062256
139,1820.397171717172,2243,344551.48220062256
140,1864.1317171717178,2243,344551.48220062256
141,1884.1668686868688,2243,344551.48220062256
142,1863.655353535354,2243,344551.48220062256
143,1883.562828282828,2243,344551.48220062256
144,1836.0149494949496,2243,344551.48220062256
145,1821.0133333333324,2243,344551.48220062256
146,1869.1842424242427,2243,344551.48220062256
147,1934.2428282828284,2243,344551.48220062256
148,1862.596363636363,2243,344551.48220062256
149,1898.016161616161,2243,344551.48220062256
150,1818.699797979798,2243,344551.48220062256
151,1776.985858585858,2243,344551.48220062256
152,1813.1430303030306,2243,344551.48220062256
153,1823.9818181818177,2243,344551.48220062256
154,1873.7927272727277,2243,344551.48220062256
155,1874.9894949494949,2243,344551.48220062256
156,1803.4036363636371,2243,344551.48220062256
157,1844.6949494949495,2243,344551.48220062256
158,1802.0565656565655,2243,344551.48220062256
159,1796.5272727272732,2243,344551.48220062256
160,1857.7034343434345,2243,344551.48220062256
161,1774.3878787878791,2243,344551.48220062256
162,1850.5163636363638,2243,344551.48220062256
163,1892.068282828283,2243,344551.48220062256
164,1890.5563636363638,2243,344551.48220062256
165,1848.4880808080816,2243,344551.48220062256
166,1860.0004040404044,2243,344551.48220062256
167,1847.4848484848483,2243,344551.48220062256
168,1881.871111111111,2243,344551.48220062256
169,1844.0945454545456,2243,344551.48220062256
170,1774.1058585858584,2243,344551.48220062256
171,1812.4941414141413,2243,344551.48220062256
172,1886.7317171717175,2243,344551.48220062256
173,1899.847272727273,2243,344551.48220062256
174,1804.5216161616156,2243,344551.48220062256
175,1826.1814141414147,2243,344551.48220062256
176,1812.065454545455,2243,344551.48220062256
177,1786.086060606061,2243,344551.48220062256
178,1815.4242424242427,2243,344551.48220062256
179,1868.7769696969692,2243,344551.48220062256
180,1894.539797979798,2243,344551.48220062256
181,1785.9244444444444,2243,344551.48220062256
182,1835.040808080809,2243,344551.48220062256
183,1896.7038383838378,2243,344551.48220062256
184,1884.0553535353533,2243,344551.48220062256
185,1855.4505050505047,2243,344551.48220062256
186,1875.290505050505,2243,344551.48220062256
187,1853.2690909090911,2243,344551.48220062256
188,1841.9696969696972,2243,344551.48220062256
189,1792.2698989898995,2243,344551.48220062256
190,1821.0981818181817,2243,344551.48220062256
191,1852.7911111111111,2243,344551.48220062256
192,1876.8723232323234,2243,344551.48220062256
193,1823.2424242424236,2243,344551.48220062256
194,1896.5600000000006,2243,344551.48220062256
195,1877.7458585858585,2243,344551.48220062256
196,1876.7725252525254,2243,344551.48220062256
197,1830.7753535353536,2243,344551.48220062256
198,1860.6505050505057,2243,344551.48220062256
199,1890.0973737373747,2243,344551.48220062256
200,1907.9022222222218,2243,344551.48220062256
201,1852.3583838383836,2243,344551.48220062256
202,1905.776161616162,2243,344551.48220062256
203,1894.9814141414145,2243,344551.48220062256
204,1964.3018181818181,2243,344551.48220062256
205,1868.4105050505045,2243,344551.48220062256
206,1836.5256565656564,2243,344551.48220062256
207,1821.0040404040399,2243,344551.48220062256
208,1843.0117171717177,2243,344551.48220062256
209,1841.743838383838,2243,344551.48220062256
210,1851.2424242424242,2243,344551.48220062256
211,1782.7886868686871,2243,344551.48220062256
212,1777.892525252525,2243,344551.48220062256
213,1827.907474747475,2243,344551.48220062256
214,1867.8327272727286,2243,344551.48220062256
215,1875.9183838383838,2243,344551.48220062256
216,1827.3684848484847,2243,344551.48220062256
217,1812.7684848484844,2243,344551.48220062256
218,1769.0214141414147,2243,344551.48220062256
219,1767.4480808080812,2243,344551.48220062256
220,1763.3814141414148,2243,344551.48220062256
221,1746.58101010101,2243,344551.48220062256
222,1758.581414141415,2243,344551.48220062256
223,1801.7660606060606,2243,344551.48220062256
224,1820.7846464646461,2243,344551.48220062256
225,1832.2929292929296,2243,344551.48220062256
226,1745.6529292929288,2243,344551.48220062256
227,1795.0816161616162,2243,344551.48220062256
228,1807.7587878787876,2243,344551.48220062256
229,1798.5624242424244,2243,344551.48220062256
230,1747.1151515151512,2243,344551.48220062256
231,1833.857373737373,2243,344551.48220062256
232,1787.8618181818179,2243,344551.48220062256
233,1822.5842424242421,2243,344551.48220062256
234,1831.50303030303,2243,344551.48220062256
235,1851.3955555555553,2243,344551.48220062256
236,1850.8472727272729,2236,344551.48220062256
237,1854.095757575758,2243,344551.48220062256
238,1863.3143434343428,2243,344551.48220062256
239,1831.228282828283,2236,344551.48220062256
240,1873.1115151515153,2243,344551.48220062256
241,1839.3389898989901,2243,344551.48220062256
242,1797.832727272728,2243,344551.48220062256
243,1789.695353535354,2243,344551.48220062256
244,1754.9353535353532,2243,344551.48220062256
245,1830.1907070707068,2243,344551.48220062256
246,1743.008888888889,2243,344551.48220062256
247,1781.2820202020212,2243,344551.48220062256
248,1785.9903030303028,2243,344551.48220062256
249,1827.7119191919194,2243,344551.48220062256
250,1794.1814141414143,2243,344551.48220062256
251,1836.068282828283,2243,344551.48220062256
252,1838.1563636363635,2243,344551.48220062256
253,1813.2860606060603,2243,344551.48220062256
254,1885.705050505051,2243,344551.48220062256
255,1842.2573737373739,2243,344551.48220062256
256,1822.9426262626264,2243,344551.48220062256
257,1841.712323232323,2243,344551.48220062256
258,1862.726464646464,2243,344551.48220062256
259,1884.452929292929,2243,344551.48220062256
260,1849.2997979797985,2243,344551.48220062256
261,1877.6012121212118,2243,344551.48220062256
262,1719.402424242424,2243,344551.48220062256
263,1838.3369696969692,2243,344551.48220062256
264,1849.1191919191924,2243,344551.48220062256
265,1876.3822222222223,2243,344551.48220062256
266,1839.8452525252524,2243,344551.48220062256
267,1821.410505050506,2243,344551.48220062256
268,1823.934545454546,2243,344551.48220062256
269,1854.351515151515,2243,344551.48220062256
270,1849.0105050505044,2243,344551.48220062256
271,1815.4460606060604,2243,344551.48220062256
272,1862.6032323232325,2243,344551.48220062256
273,1846.5498989898997,2243,344551.48220062256
274,1783.9486868686863,2243,344551.48220062256
275,1837.7878787878788,2243,344551.48220062256
276,1794.0452525252517,2243,344551.48220062256
277,1833.8694949494948,2243,344551.48220062256
278,1844.947070707071,2243,344551.48220062256
279,1848.3713131313132,2243,344551.48220062256
280,1822.5515151515156,2243,344551.48220062256
281,1752.7498989898993,2243,344551.48220062256
282,1791.7151515151518,2243,344551.48220062256
283,1794.9680808080802,2243,344551.48220062256
284,1828.2137373737373,2243,344551.48220062256
285,1743.987070707071,2243,344551.48220062256
286,1818.8561616161614,2243,344551.48220062256
287,1843.8052525252529,2243,344551.48220062256
288,1798.4909090909089,2243,344551.48220062256
289,1830.673131313131,2243,344551.48220062256
290,1768.628686868687,2243,344551.48220062256
291,1819.5139393939403,2243,344551.48220062256
292,1757.2456565656564,2243,344551.48220062256
293,1764.272727272728,2243,344551.48220062256
294,1833.9652525252527,2243,344551.48220062256
295,1862.6698989898982,2243,344551.48220062256
296,1888.2286868686865,2243,344551.48220062256
297,1869.7527272727273,2243,344551.48220062256
298,1820.5587878787876,2243,344551.48220062256
299,1802.2371717171716,2243,344551.48220062256
300,1827.5640404040407,2243,344551.48220062256
301,1765.3248484848489,2243,344551.48220062256
302,1785.2274747474746,2243,344551.48220062256
303,1811.060202020202,2243,344551.48220062256
304,1762.345858585859,2243,344551.48220062256
305,1765.4149494949493,2243,344551.48220062256
306,1777.921212121212,2243,344551.48220062256
307,1766.1632323232327,2243,344551.48220062256
308,1774.1604040404038,2243,344551.48220062256
309,1848.8985858585863,2243,344551.48220062256
310,1820.1894949494947,2243,344551.48220062256
311,1803.5523232323228,2243,344551.48220062256
312,1856.5151515151513,2243,344551.48220062256
313,1792.5850505050507,2243,344551.48220062256
314,1797.3292929292927,2243,344551.48220062256
315,1878.6169696969696,2243,344551.48220062256
316,1836.6315151515148,2243,344551.48220062256
317,1800.9038383838385,2243,344551.48220062256
318,1787.9402020202022,2243,344551.48220062256
319,1800.6185858585857,2243,344551.48220062256
320,1793.9959595959594,2243,344551.48220062256
321,1776.2783838383834,2243,344551.48220062256
322,1842.2739393939387,2243,344551.48220062256
323,1826.5418181818175,2243,344551.48220062256
324,1786.2993939393925,2243,344551.48220062256
325,1792.627878787878,2243,344551.48220062256
326,1840.092525252525,2243,344551.48220062256
327,1852.8020202020202,2243,344551.48220062256
328,1799.8230303030305,2243,344551.48220062256
329,1818.5236363636354,2243,344551.48220062256
330,1803.296565656566,2243,344551.48220062256
331,1744.6945454545457,2243,344551.48220062256
332,1778.6812121212122,2243,344551.48220062256
333,1836.6181818181826,2243,344551.48220062256
334,1828.3599999999994,2243,344551.48220062256
335,1822.2505050505047,2243,344551.48220062256
336,1758.2492929292928,2243,344551.48220062256
337,1761.4848484848487,2243,344551.48220062256
338,1796.7523232323233,2243,344551.48220062256
